REG	minecraft:item	1506
E	minecraft:sound_event	1521	minecraft:block.spawner.step
E	minecraft:sound_event	1522	minecraft:item.spear.use
E	minecraft:sound_event	1523	minecraft:item.spear.hit
E	minecraft:sound_event	1524	minecraft:item.spear.attack
E	minecraft:sound_event	1525	minecraft:item.spear_wood.use
E	minecraft:sound_event	1526	minecraft:item.spear_wood.hit
E	minecraft:sound_event	1527	minecraft:item.spear_wood.attack
E	minecraft:sound_event	1528	minecraft:block.spore_blossom.break
E	minecraft:sound_event	1529	minecraft:block.spore_blossom.fall
E	minecraft:sound_event	1530	minecraft:block.spore_blossom.hit
E	minecraft:sound_event	1531	minecraft:block.spore_blossom.place
E	minecraft:sound_event	1532	minecraft:block.spore_blossom.step
E	minecraft:sound_event	1533	minecraft:entity.strider.ambient
E	minecraft:sound_event	1534	minecraft:entity.strider.happy
E	minecraft:sound_event	1535	minecraft:entity.strider.retreat
E	minecraft:sound_event	1536	minecraft:entity.strider.death
E	minecraft:sound_event	1537	minecraft:entity.strider.hurt
E	minecraft:sound_event	1538	minecraft:entity.strider.step
E	minecraft:sound_event	1539	minecraft:entity.strider.step_lava
E	minecraft:sound_event	1540	minecraft:entity.strider.eat
E	minecraft:sound_event	1541	minecraft:entity.strider.saddle
E	minecraft:sound_event	1542	minecraft:entity.slime.death_small
E	minecraft:sound_event	1543	minecraft:entity.slime.hurt_small
E	minecraft:sound_event	1544	minecraft:entity.slime.jump_small
E	minecraft:sound_event	1545	minecraft:entity.slime.squish_small
E	minecraft:sound_event	1546	minecraft:block.smithing_table.use
E	minecraft:sound_event	1547	minecraft:block.smoker.smoke
E	minecraft:sound_event	1548	minecraft:entity.sniffer.step
E	minecraft:sound_event	1549	minecraft:entity.sniffer.eat
E	minecraft:sound_event	1550	minecraft:entity.sniffer.idle
E	minecraft:sound_event	1551	minecraft:entity.sniffer.hurt
E	minecraft:sound_event	1552	minecraft:entity.sniffer.death
E	minecraft:sound_event	1553	minecraft:entity.sniffer.drop_seed
E	minecraft:sound_event	1554	minecraft:entity.sniffer.scenting
E	minecraft:sound_event	1555	minecraft:entity.sniffer.sniffing
E	minecraft:sound_event	1556	minecraft:entity.sniffer.searching
E	minecraft:sound_event	1557	minecraft:entity.sniffer.digging
E	minecraft:sound_event	1558	minecraft:entity.sniffer.digging_stop
E	minecraft:sound_event	1559	minecraft:entity.sniffer.happy
E	minecraft:sound_event	1560	minecraft:block.sniffer_egg.plop
E	minecraft:sound_event	1561	minecraft:block.sniffer_egg.crack
E	minecraft:sound_event	1562	minecraft:block.sniffer_egg.hatch
E	minecraft:sound_event	1563	minecraft:entity.snowball.throw
E	minecraft:sound_event	1564	minecraft:block.snow.break
E	minecraft:sound_event	1565	minecraft:block.snow.fall
E	minecraft:sound_event	1566	minecraft:entity.snow_golem.ambient
E	minecraft:sound_event	1567	minecraft:entity.snow_golem.death
E	minecraft:sound_event	1568	minecraft:entity.snow_golem.hurt
E	minecraft:sound_event	1569	minecraft:entity.snow_golem.shoot
E	minecraft:sound_event	1570	minecraft:entity.snow_golem.shear
E	minecraft:sound_event	1571	minecraft:block.snow.hit
E	minecraft:sound_event	1572	minecraft:block.snow.place
E	minecraft:sound_event	1573	minecraft:block.snow.step
E	minecraft:sound_event	1574	minecraft:entity.spider.ambient
E	minecraft:sound_event	1575	minecraft:entity.spider.death
E	minecraft:sound_event	1576	minecraft:entity.spider.hurt
E	minecraft:sound_event	1577	minecraft:entity.spider.step
E	minecraft:sound_event	1578	minecraft:entity.splash_potion.break
E	minecraft:sound_event	1579	minecraft:entity.splash_potion.throw
E	minecraft:sound_event	1580	minecraft:block.sponge.break
E	minecraft:sound_event	1581	minecraft:block.sponge.fall
E	minecraft:sound_event	1582	minecraft:block.sponge.hit
E	minecraft:sound_event	1583	minecraft:block.sponge.place
E	minecraft:sound_event	1584	minecraft:block.sponge.step
E	minecraft:sound_event	1585	minecraft:block.sponge.absorb
E	minecraft:sound_event	1586	minecraft:item.spyglass.use
E	minecraft:sound_event	1587	minecraft:item.spyglass.stop_using
E	minecraft:sound_event	1588	minecraft:entity.squid.ambient
E	minecraft:sound_event	1589	minecraft:entity.squid.death
E	minecraft:sound_event	1590	minecraft:entity.squid.hurt
E	minecraft:sound_event	1591	minecraft:entity.squid.squirt
E	minecraft:sound_event	1592	minecraft:block.stone.break
E	minecraft:sound_event	1593	minecraft:block.stone_button.click_off
E	minecraft:sound_event	1594	minecraft:block.stone_button.click_on
E	minecraft:sound_event	1595	minecraft:block.stone.fall
E	minecraft:sound_event	1596	minecraft:block.stone.hit
E	minecraft:sound_event	1597	minecraft:block.stone.place
E	minecraft:sound_event	1598	minecraft:block.stone_pressure_plate.click_off
E	minecraft:sound_event	1599	minecraft:block.stone_pressure_plate.click_on
E	minecraft:sound_event	1600	minecraft:block.stone.step
E	minecraft:sound_event	1601	minecraft:entity.stray.ambient
E	minecraft:sound_event	1602	minecraft:entity.stray.death
E	minecraft:sound_event	1603	minecraft:entity.stray.hurt
E	minecraft:sound_event	1604	minecraft:entity.stray.step
E	minecraft:sound_event	1605	minecraft:block.sweet_berry_bush.break
E	minecraft:sound_event	1606	minecraft:block.sweet_berry_bush.place
E	minecraft:sound_event	1607	minecraft:block.sweet_berry_bush.pick_berries
E	minecraft:sound_event	1608	minecraft:entity.tadpole.death
E	minecraft:sound_event	1609	minecraft:entity.tadpole.flop
E	minecraft:sound_event	1610	minecraft:entity.tadpole.grow_up
E	minecraft:sound_event	1611	minecraft:entity.tadpole.hurt
E	minecraft:sound_event	1612	minecraft:enchant.thorns.hit
E	minecraft:sound_event	1613	minecraft:entity.tnt.primed
E	minecraft:sound_event	1614	minecraft:item.totem.use
E	minecraft:sound_event	1615	minecraft:item.trident.hit
E	minecraft:sound_event	1616	minecraft:item.trident.hit_ground
E	minecraft:sound_event	1617	minecraft:item.trident.return
E	minecraft:sound_event	1618	minecraft:item.trident.riptide_1
E	minecraft:sound_event	1619	minecraft:item.trident.riptide_2
E	minecraft:sound_event	1620	minecraft:item.trident.riptide_3
E	minecraft:sound_event	1621	minecraft:item.trident.throw
E	minecraft:sound_event	1622	minecraft:item.trident.thunder
E	minecraft:sound_event	1623	minecraft:block.tripwire.attach
E	minecraft:sound_event	1624	minecraft:block.tripwire.click_off
E	minecraft:sound_event	1625	minecraft:block.tripwire.click_on
E	minecraft:sound_event	1626	minecraft:block.tripwire.detach
E	minecraft:sound_event	1627	minecraft:entity.tropical_fish.ambient
E	minecraft:sound_event	1628	minecraft:entity.tropical_fish.death
E	minecraft:sound_event	1629	minecraft:entity.tropical_fish.flop
E	minecraft:sound_event	1630	minecraft:entity.tropical_fish.hurt
E	minecraft:sound_event	1631	minecraft:block.tuff.break
E	minecraft:sound_event	1632	minecraft:block.tuff.step
E	minecraft:sound_event	1633	minecraft:block.tuff.place
E	minecraft:sound_event	1634	minecraft:block.tuff.hit
E	minecraft:sound_event	1635	minecraft:block.tuff.fall
E	minecraft:sound_event	1636	minecraft:block.tuff_bricks.break
E	minecraft:sound_event	1637	minecraft:block.tuff_bricks.fall
E	minecraft:sound_event	1638	minecraft:block.tuff_bricks.hit
E	minecraft:sound_event	1639	minecraft:block.tuff_bricks.place
E	minecraft:sound_event	1640	minecraft:block.tuff_bricks.step
E	minecraft:sound_event	1641	minecraft:block.polished_tuff.break
E	minecraft:sound_event	1642	minecraft:block.polished_tuff.fall
E	minecraft:sound_event	1643	minecraft:block.polished_tuff.hit
E	minecraft:sound_event	1644	minecraft:block.polished_tuff.place
E	minecraft:sound_event	1645	minecraft:block.polished_tuff.step
E	minecraft:sound_event	1646	minecraft:entity.turtle.ambient_land
E	minecraft:sound_event	1647	minecraft:entity.turtle.death
E	minecraft:sound_event	1648	minecraft:entity.turtle.death_baby
E	minecraft:sound_event	1649	minecraft:entity.turtle.egg_break
E	minecraft:sound_event	1650	minecraft:entity.turtle.egg_crack
E	minecraft:sound_event	1651	minecraft:entity.turtle.egg_hatch
E	minecraft:sound_event	1652	minecraft:entity.turtle.hurt
E	minecraft:sound_event	1653	minecraft:entity.turtle.hurt_baby
E	minecraft:sound_event	1654	minecraft:entity.turtle.lay_egg
E	minecraft:sound_event	1655	minecraft:entity.turtle.shamble
E	minecraft:sound_event	1656	minecraft:entity.turtle.shamble_baby
E	minecraft:sound_event	1657	minecraft:entity.turtle.swim
E	minecraft:sound_event	1658	minecraft:ui.button.click
E	minecraft:sound_event	1659	minecraft:ui.loom.select_pattern
E	minecraft:sound_event	1660	minecraft:ui.loom.take_result
E	minecraft:sound_event	1661	minecraft:ui.cartography_table.take_result
E	minecraft:sound_event	1662	minecraft:ui.stonecutter.take_result
E	minecraft:sound_event	1663	minecraft:ui.stonecutter.select_recipe
E	minecraft:sound_event	1664	minecraft:ui.toast.challenge_complete
E	minecraft:sound_event	1665	minecraft:ui.toast.in
E	minecraft:sound_event	1666	minecraft:ui.toast.out
E	minecraft:sound_event	1667	minecraft:block.vault.activate
E	minecraft:sound_event	1668	minecraft:block.vault.ambient
E	minecraft:sound_event	1669	minecraft:block.vault.break
E	minecraft:sound_event	1670	minecraft:block.vault.close_shutter
E	minecraft:sound_event	1671	minecraft:block.vault.deactivate
E	minecraft:sound_event	1672	minecraft:block.vault.eject_item
E	minecraft:sound_event	1673	minecraft:block.vault.reject_rewarded_player
E	minecraft:sound_event	1674	minecraft:block.vault.fall
E	minecraft:sound_event	1675	minecraft:block.vault.hit
E	minecraft:sound_event	1676	minecraft:block.vault.insert_item
E	minecraft:sound_event	1677	minecraft:block.vault.insert_item_fail
E	minecraft:sound_event	1678	minecraft:block.vault.open_shutter
E	minecraft:sound_event	1679	minecraft:block.vault.place
E	minecraft:sound_event	1680	minecraft:block.vault.step
E	minecraft:sound_event	1681	minecraft:entity.vex.ambient
E	minecraft:sound_event	1682	minecraft:entity.vex.charge
E	minecraft:sound_event	1683	minecraft:entity.vex.death
E	minecraft:sound_event	1684	minecraft:entity.vex.hurt
E	minecraft:sound_event	1685	minecraft:entity.villager.ambient
E	minecraft:sound_event	1686	minecraft:entity.villager.celebrate
E	minecraft:sound_event	1687	minecraft:entity.villager.death
E	minecraft:sound_event	1688	minecraft:entity.villager.hurt
E	minecraft:sound_event	1689	minecraft:entity.villager.no
E	minecraft:sound_event	1690	minecraft:entity.villager.trade
E	minecraft:sound_event	1691	minecraft:entity.villager.yes
E	minecraft:sound_event	1692	minecraft:entity.villager.work_armorer
E	minecraft:sound_event	1693	minecraft:entity.villager.work_butcher
E	minecraft:sound_event	1694	minecraft:entity.villager.work_cartographer
E	minecraft:sound_event	1695	minecraft:entity.villager.work_cleric
E	minecraft:sound_event	1696	minecraft:entity.villager.work_farmer
E	minecraft:sound_event	1697	minecraft:entity.villager.work_fisherman
E	minecraft:sound_event	1698	minecraft:entity.villager.work_fletcher
E	minecraft:sound_event	1699	minecraft:entity.villager.work_leatherworker
E	minecraft:sound_event	1700	minecraft:entity.villager.work_librarian
E	minecraft:sound_event	1701	minecraft:entity.villager.work_mason
E	minecraft:sound_event	1702	minecraft:entity.villager.work_shepherd
E	minecraft:sound_event	1703	minecraft:entity.villager.work_toolsmith
E	minecraft:sound_event	1704	minecraft:entity.villager.work_weaponsmith
E	minecraft:sound_event	1705	minecraft:entity.vindicator.ambient
E	minecraft:sound_event	1706	minecraft:entity.vindicator.celebrate
E	minecraft:sound_event	1707	minecraft:entity.vindicator.death
E	minecraft:sound_event	1708	minecraft:entity.vindicator.hurt
E	minecraft:sound_event	1709	minecraft:block.vine.break
E	minecraft:sound_event	1710	minecraft:block.vine.fall
E	minecraft:sound_event	1711	minecraft:block.vine.hit
E	minecraft:sound_event	1712	minecraft:block.vine.place
E	minecraft:sound_event	1713	minecraft:block.vine.step
E	minecraft:sound_event	1714	minecraft:block.lily_pad.place
E	minecraft:sound_event	1715	minecraft:entity.wandering_trader.ambient
E	minecraft:sound_event	1716	minecraft:entity.wandering_trader.death
E	minecraft:sound_event	1717	minecraft:entity.wandering_trader.disappeared
E	minecraft:sound_event	1718	minecraft:entity.wandering_trader.drink_milk
E	minecraft:sound_event	1719	minecraft:entity.wandering_trader.drink_potion
E	minecraft:sound_event	1720	minecraft:entity.wandering_trader.hurt
E	minecraft:sound_event	1721	minecraft:entity.wandering_trader.no
E	minecraft:sound_event	1722	minecraft:entity.wandering_trader.reappeared
E	minecraft:sound_event	1723	minecraft:entity.wandering_trader.trade
E	minecraft:sound_event	1724	minecraft:entity.wandering_trader.yes
E	minecraft:sound_event	1725	minecraft:entity.warden.agitated
E	minecraft:sound_event	1726	minecraft:entity.warden.ambient
E	minecraft:sound_event	1727	minecraft:entity.warden.angry
E	minecraft:sound_event	1728	minecraft:entity.warden.attack_impact
E	minecraft:sound_event	1729	minecraft:entity.warden.death
E	minecraft:sound_event	1730	minecraft:entity.warden.dig
E	minecraft:sound_event	1731	minecraft:entity.warden.emerge
E	minecraft:sound_event	1732	minecraft:entity.warden.heartbeat
E	minecraft:sound_event	1733	minecraft:entity.warden.hurt
E	minecraft:sound_event	1734	minecraft:entity.warden.listening
E	minecraft:sound_event	1735	minecraft:entity.warden.listening_angry
E	minecraft:sound_event	1736	minecraft:entity.warden.nearby_close
E	minecraft:sound_event	1737	minecraft:entity.warden.nearby_closer
E	minecraft:sound_event	1738	minecraft:entity.warden.nearby_closest
E	minecraft:sound_event	1739	minecraft:entity.warden.roar
E	minecraft:sound_event	1740	minecraft:entity.warden.sniff
E	minecraft:sound_event	1741	minecraft:entity.warden.sonic_boom
E	minecraft:sound_event	1742	minecraft:entity.warden.sonic_charge
E	minecraft:sound_event	1743	minecraft:entity.warden.step
E	minecraft:sound_event	1744	minecraft:entity.warden.tendril_clicks
E	minecraft:sound_event	1745	minecraft:block.hanging_sign.waxed_interact_fail
E	minecraft:sound_event	1746	minecraft:block.sign.waxed_interact_fail
E	minecraft:sound_event	1747	minecraft:block.water.ambient
E	minecraft:sound_event	1748	minecraft:weather.end_flash
E	minecraft:sound_event	1749	minecraft:weather.rain
E	minecraft:sound_event	1750	minecraft:weather.rain.above
E	minecraft:sound_event	1751	minecraft:block.wet_grass.break
E	minecraft:sound_event	1752	minecraft:block.wet_grass.fall
E	minecraft:sound_event	1753	minecraft:block.wet_grass.hit
E	minecraft:sound_event	1754	minecraft:block.wet_grass.place
E	minecraft:sound_event	1755	minecraft:block.wet_grass.step
E	minecraft:sound_event	1756	minecraft:block.wet_sponge.break
E	minecraft:sound_event	1757	minecraft:block.wet_sponge.dries
E	minecraft:sound_event	1758	minecraft:block.wet_sponge.fall
E	minecraft:sound_event	1759	minecraft:block.wet_sponge.hit
E	minecraft:sound_event	1760	minecraft:block.wet_sponge.place
E	minecraft:sound_event	1761	minecraft:block.wet_sponge.step
E	minecraft:sound_event	1762	minecraft:entity.wind_charge.wind_burst
E	minecraft:sound_event	1763	minecraft:entity.wind_charge.throw
E	minecraft:sound_event	1764	minecraft:entity.witch.ambient
E	minecraft:sound_event	1765	minecraft:entity.witch.celebrate
E	minecraft:sound_event	1766	minecraft:entity.witch.death
E	minecraft:sound_event	1767	minecraft:entity.witch.drink
E	minecraft:sound_event	1768	minecraft:entity.witch.hurt
E	minecraft:sound_event	1769	minecraft:entity.witch.throw
E	minecraft:sound_event	1770	minecraft:entity.wither.ambient
E	minecraft:sound_event	1771	minecraft:entity.wither.break_block
E	minecraft:sound_event	1772	minecraft:entity.wither.death
E	minecraft:sound_event	1773	minecraft:entity.wither.hurt
E	minecraft:sound_event	1774	minecraft:entity.wither.shoot
E	minecraft:sound_event	1775	minecraft:entity.wither_skeleton.ambient
E	minecraft:sound_event	1776	minecraft:entity.wither_skeleton.death
E	minecraft:sound_event	1777	minecraft:entity.wither_skeleton.hurt
E	minecraft:sound_event	1778	minecraft:entity.wither_skeleton.step
E	minecraft:sound_event	1779	minecraft:entity.wither.spawn
E	minecraft:sound_event	1780	minecraft:item.wolf_armor.break
E	minecraft:sound_event	1781	minecraft:entity.baby_wolf.ambient
E	minecraft:sound_event	1782	minecraft:item.wolf_armor.crack
E	minecraft:sound_event	1783	minecraft:item.wolf_armor.damage
E	minecraft:sound_event	1784	minecraft:item.wolf_armor.repair
E	minecraft:sound_event	1785	minecraft:entity.baby_wolf.death
E	minecraft:sound_event	1786	minecraft:entity.baby_wolf.growl
E	minecraft:sound_event	1787	minecraft:entity.baby_wolf.hurt
E	minecraft:sound_event	1788	minecraft:entity.baby_wolf.pant
E	minecraft:sound_event	1789	minecraft:entity.wolf.shake
E	minecraft:sound_event	1790	minecraft:entity.wolf.step
E	minecraft:sound_event	1791	minecraft:entity.baby_wolf.step
E	minecraft:sound_event	1792	minecraft:entity.baby_wolf.whine
E	minecraft:sound_event	1793	minecraft:entity.wolf.ambient
E	minecraft:sound_event	1794	minecraft:entity.wolf.death
E	minecraft:sound_event	1795	minecraft:entity.wolf.growl
E	minecraft:sound_event	1796	minecraft:entity.wolf.hurt
E	minecraft:sound_event	1797	minecraft:entity.wolf.pant
E	minecraft:sound_event	1798	minecraft:entity.wolf.whine
E	minecraft:sound_event	1799	minecraft:entity.wolf_puglin.ambient
E	minecraft:sound_event	1800	minecraft:entity.wolf_puglin.death
E	minecraft:sound_event	1801	minecraft:entity.wolf_puglin.growl
E	minecraft:sound_event	1802	minecraft:entity.wolf_puglin.hurt
E	minecraft:sound_event	1803	minecraft:entity.wolf_puglin.pant
E	minecraft:sound_event	1804	minecraft:entity.wolf_puglin.whine
E	minecraft:sound_event	1805	minecraft:entity.wolf_sad.ambient
E	minecraft:sound_event	1806	minecraft:entity.wolf_sad.death
E	minecraft:sound_event	1807	minecraft:entity.wolf_sad.growl
E	minecraft:sound_event	1808	minecraft:entity.wolf_sad.hurt
E	minecraft:sound_event	1809	minecraft:entity.wolf_sad.pant
E	minecraft:sound_event	1810	minecraft:entity.wolf_sad.whine
E	minecraft:sound_event	1811	minecraft:entity.wolf_angry.ambient
E	minecraft:sound_event	1812	minecraft:entity.wolf_angry.death
E	minecraft:sound_event	1813	minecraft:entity.wolf_angry.growl
E	minecraft:sound_event	1814	minecraft:entity.wolf_angry.hurt
E	minecraft:sound_event	1815	minecraft:entity.wolf_angry.pant
E	minecraft:sound_event	1816	minecraft:entity.wolf_angry.whine
E	minecraft:sound_event	1817	minecraft:entity.wolf_grumpy.ambient
E	minecraft:sound_event	1818	minecraft:entity.wolf_grumpy.death
E	minecraft:sound_event	1819	minecraft:entity.wolf_grumpy.growl
E	minecraft:sound_event	1820	minecraft:entity.wolf_grumpy.hurt
E	minecraft:sound_event	1821	minecraft:entity.wolf_grumpy.pant
E	minecraft:sound_event	1822	minecraft:entity.wolf_grumpy.whine
E	minecraft:sound_event	1823	minecraft:entity.wolf_big.ambient
E	minecraft:sound_event	1824	minecraft:entity.wolf_big.death
E	minecraft:sound_event	1825	minecraft:entity.wolf_big.growl
E	minecraft:sound_event	1826	minecraft:entity.wolf_big.hurt
E	minecraft:sound_event	1827	minecraft:entity.wolf_big.pant
E	minecraft:sound_event	1828	minecraft:entity.wolf_big.whine
E	minecraft:sound_event	1829	minecraft:entity.wolf_cute.ambient
E	minecraft:sound_event	1830	minecraft:entity.wolf_cute.death
E	minecraft:sound_event	1831	minecraft:entity.wolf_cute.growl
E	minecraft:sound_event	1832	minecraft:entity.wolf_cute.hurt
E	minecraft:sound_event	1833	minecraft:entity.wolf_cute.pant
E	minecraft:sound_event	1834	minecraft:entity.wolf_cute.whine
E	minecraft:sound_event	1835	minecraft:block.wooden_door.close
E	minecraft:sound_event	1836	minecraft:block.wooden_door.open
E	minecraft:sound_event	1837	minecraft:block.wooden_trapdoor.close
E	minecraft:sound_event	1838	minecraft:block.wooden_trapdoor.open
E	minecraft:sound_event	1839	minecraft:block.wooden_button.click_off
E	minecraft:sound_event	1840	minecraft:block.wooden_button.click_on
E	minecraft:sound_event	1841	minecraft:block.wooden_pressure_plate.click_off
E	minecraft:sound_event	1842	minecraft:block.wooden_pressure_plate.click_on
E	minecraft:sound_event	1843	minecraft:block.wood.break
E	minecraft:sound_event	1844	minecraft:block.wood.fall
E	minecraft:sound_event	1845	minecraft:block.wood.hit
E	minecraft:sound_event	1846	minecraft:block.wood.place
E	minecraft:sound_event	1847	minecraft:block.wood.step
E	minecraft:sound_event	1848	minecraft:block.wool.break
E	minecraft:sound_event	1849	minecraft:block.wool.fall
E	minecraft:sound_event	1850	minecraft:block.wool.hit
E	minecraft:sound_event	1851	minecraft:block.wool.place
E	minecraft:sound_event	1852	minecraft:block.wool.step
E	minecraft:sound_event	1853	minecraft:entity.zoglin.ambient
E	minecraft:sound_event	1854	minecraft:entity.zoglin.angry
E	minecraft:sound_event	1855	minecraft:entity.zoglin.attack
E	minecraft:sound_event	1856	minecraft:entity.zoglin.death
E	minecraft:sound_event	1857	minecraft:entity.zoglin.hurt
E	minecraft:sound_event	1858	minecraft:entity.zoglin.step
E	minecraft:sound_event	1859	minecraft:entity.zombie.ambient
E	minecraft:sound_event	1860	minecraft:entity.zombie.attack_wooden_door
E	minecraft:sound_event	1861	minecraft:entity.zombie.attack_iron_door
E	minecraft:sound_event	1862	minecraft:entity.zombie.break_wooden_door
E	minecraft:sound_event	1863	minecraft:entity.zombie.converted_to_drowned
E	minecraft:sound_event	1864	minecraft:entity.zombie.death
E	minecraft:sound_event	1865	minecraft:entity.zombie.destroy_egg
E	minecraft:sound_event	1866	minecraft:entity.zombie_horse.ambient
E	minecraft:sound_event	1867	minecraft:entity.zombie_horse.angry
E	minecraft:sound_event	1868	minecraft:entity.zombie_horse.death
E	minecraft:sound_event	1869	minecraft:entity.zombie_horse.eat
E	minecraft:sound_event	1870	minecraft:entity.zombie_horse.hurt
E	minecraft:sound_event	1871	minecraft:entity.zombie.hurt
E	minecraft:sound_event	1872	minecraft:entity.zombie.infect
E	minecraft:sound_event	1873	minecraft:entity.zombie_nautilus.ambient
E	minecraft:sound_event	1874	minecraft:entity.zombie_nautilus.ambient_land
E	minecraft:sound_event	1875	minecraft:entity.zombie_nautilus.dash
E	minecraft:sound_event	1876	minecraft:entity.zombie_nautilus.dash_land
E	minecraft:sound_event	1877	minecraft:entity.zombie_nautilus.dash_ready
E	minecraft:sound_event	1878	minecraft:entity.zombie_nautilus.dash_ready_land
E	minecraft:sound_event	1879	minecraft:entity.zombie_nautilus.death
E	minecraft:sound_event	1880	minecraft:entity.zombie_nautilus.death_land
E	minecraft:sound_event	1881	minecraft:entity.zombie_nautilus.eat
E	minecraft:sound_event	1882	minecraft:entity.zombie_nautilus.hurt
E	minecraft:sound_event	1883	minecraft:entity.zombie_nautilus.hurt_land
E	minecraft:sound_event	1884	minecraft:entity.zombie_nautilus.swim
E	minecraft:sound_event	1885	minecraft:entity.zombified_piglin.ambient
E	minecraft:sound_event	1886	minecraft:entity.zombified_piglin.angry
E	minecraft:sound_event	1887	minecraft:entity.zombified_piglin.death
E	minecraft:sound_event	1888	minecraft:entity.zombified_piglin.hurt
E	minecraft:sound_event	1889	minecraft:entity.zombie.step
E	minecraft:sound_event	1890	minecraft:entity.zombie_villager.ambient
E	minecraft:sound_event	1891	minecraft:entity.zombie_villager.converted
E	minecraft:sound_event	1892	minecraft:entity.zombie_villager.cure
E	minecraft:sound_event	1893	minecraft:entity.zombie_villager.death
E	minecraft:sound_event	1894	minecraft:entity.zombie_villager.hurt
E	minecraft:sound_event	1895	minecraft:entity.zombie_villager.step
E	minecraft:sound_event	1896	minecraft:event.mob_effect.bad_omen
E	minecraft:sound_event	1897	minecraft:event.mob_effect.trial_omen
E	minecraft:sound_event	1898	minecraft:event.mob_effect.raid_omen
E	minecraft:sound_event	1899	minecraft:item.saddle.unequip
E	minecraft:sound_event	1900	minecraft:item.nautilus_saddle_underwater_equip
E	minecraft:sound_event	1901	minecraft:item.nautilus_saddle_equip
REG	minecraft:menu	25
E	minecraft:menu	0	minecraft:generic_9x1
E	minecraft:menu	1	minecraft:generic_9x2
E	minecraft:menu	2	minecraft:generic_9x3
E	minecraft:menu	3	minecraft:generic_9x4
E	minecraft:menu	4	minecraft:generic_9x5
E	minecraft:menu	5	minecraft:generic_9x6
E	minecraft:menu	6	minecraft:generic_3x3
E	minecraft:menu	7	minecraft:crafter_3x3
E	minecraft:menu	8	minecraft:anvil
E	minecraft:menu	9	minecraft:beacon
E	minecraft:menu	10	minecraft:blast_furnace
E	minecraft:menu	11	minecraft:brewing_stand
E	minecraft:menu	12	minecraft:crafting
E	minecraft:menu	13	minecraft:enchantment
E	minecraft:menu	14	minecraft:furnace
E	minecraft:menu	15	minecraft:grindstone
E	minecraft:menu	16	minecraft:hopper
E	minecraft:menu	17	minecraft:lectern
E	minecraft:menu	18	minecraft:loom
E	minecraft:menu	19	minecraft:merchant
E	minecraft:menu	20	minecraft:shulker_box
E	minecraft:menu	21	minecraft:smithing
E	minecraft:menu	22	minecraft:smoker
E	minecraft:menu	23	minecraft:cartography_table
E	minecraft:menu	24	minecraft:stonecutter
REG	minecraft:entity_type	157
E	minecraft:entity_type	0	minecraft:acacia_boat
E	minecraft:entity_type	1	minecraft:acacia_chest_boat
E	minecraft:entity_type	2	minecraft:allay
E	minecraft:entity_type	3	minecraft:area_effect_cloud
E	minecraft:entity_type	4	minecraft:armadillo
E	minecraft:entity_type	5	minecraft:armor_stand
E	minecraft:entity_type	6	minecraft:arrow
E	minecraft:entity_type	7	minecraft:axolotl
E	minecraft:entity_type	8	minecraft:bamboo_chest_raft
E	minecraft:entity_type	9	minecraft:bamboo_raft
E	minecraft:entity_type	10	minecraft:bat
E	minecraft:entity_type	11	minecraft:bee
E	minecraft:entity_type	12	minecraft:birch_boat
E	minecraft:entity_type	13	minecraft:birch_chest_boat
E	minecraft:entity_type	14	minecraft:blaze
E	minecraft:entity_type	15	minecraft:block_display
E	minecraft:entity_type	16	minecraft:bogged
E	minecraft:entity_type	17	minecraft:breeze
E	minecraft:entity_type	18	minecraft:breeze_wind_charge
E	minecraft:entity_type	19	minecraft:camel
E	minecraft:entity_type	20	minecraft:camel_husk
E	minecraft:entity_type	21	minecraft:cat
E	minecraft:entity_type	22	minecraft:cave_spider
E	minecraft:entity_type	23	minecraft:cherry_boat
E	minecraft:entity_type	24	minecraft:cherry_chest_boat
E	minecraft:entity_type	25	minecraft:chest_minecart
E	minecraft:entity_type	26	minecraft:chicken
E	minecraft:entity_type	27	minecraft:cod
E	minecraft:entity_type	28	minecraft:copper_golem
E	minecraft:entity_type	29	minecraft:command_block_minecart
E	minecraft:entity_type	30	minecraft:cow
E	minecraft:entity_type	31	minecraft:creaking
E	minecraft:entity_type	32	minecraft:creeper
E	minecraft:entity_type	33	minecraft:dark_oak_boat
E	minecraft:entity_type	34	minecraft:dark_oak_chest_boat
E	minecraft:entity_type	35	minecraft:dolphin
E	minecraft:entity_type	36	minecraft:donkey
E	minecraft:entity_type	37	minecraft:dragon_fireball
E	minecraft:entity_type	38	minecraft:drowned
E	minecraft:entity_type	39	minecraft:egg
E	minecraft:entity_type	40	minecraft:elder_guardian
E	minecraft:entity_type	41	minecraft:enderman
E	minecraft:entity_type	42	minecraft:endermite
E	minecraft:entity_type	43	minecraft:ender_dragon
E	minecraft:entity_type	44	minecraft:ender_pearl
E	minecraft:entity_type	45	minecraft:end_crystal
E	minecraft:entity_type	46	minecraft:evoker
E	minecraft:entity_type	47	minecraft:evoker_fangs
E	minecraft:entity_type	48	minecraft:experience_bottle
E	minecraft:entity_type	49	minecraft:experience_orb
E	minecraft:entity_type	50	minecraft:eye_of_ender
E	minecraft:entity_type	51	minecraft:falling_block
E	minecraft:entity_type	52	minecraft:fireball
E	minecraft:entity_type	53	minecraft:firework_rocket
E	minecraft:entity_type	54	minecraft:fox
E	minecraft:entity_type	55	minecraft:frog
E	minecraft:entity_type	56	minecraft:furnace_minecart
